frequency_hz,Original,CEEMDAN,VMD-SSA,VMD-MPE (threshold 0.60)
3.668826321918013,0.029173291044945947,0.029824051205860007,0.028746553888426254,0.0278048074858215
3.7911205326486135,0.02934145235350117,0.03048879508657532,0.028921214589524395,0.02799127319272325
3.9134147433792137,0.024118798382980224,0.02716118486689549,0.0237806321809172,0.023030342530031746
4.035708954109814,0.0233487403383386,0.026304285244688978,0.023028110612198668,0.02231552921795052
4.158003164840414,0.028471532174749896,0.029429295968172984,0.028088428742716182,0.02723634603140513
4.280297375571015,0.03333474647670006,0.034531919343549176,0.032895281305891706,0.03191728474190709
4.402591586301615,0.03427933081342686,0.03753466753074188,0.03383659540602103,0.03285102959701588
4.524885797032216,0.031817436912545946,0.035138190506554215,0.03141490747834818,0.030518758595472782
4.647180007762817,0.02916141992993773,0.030074341689571175,0.028800189026799948,0.027995817393470828
4.769474218493417,0.031811597895920876,0.03287079180291497,0.031425992295860794,0.030566883102533096
4.891768429224017,0.03710412178582247,0.0406861368867879,0.03666416213970692,0.0356834222204153
5.014062639954617,0.03778853483083235,0.04157931424682876,0.037350427130538315,0.03637312223798741
5.1363568506852175,0.03278226910884323,0.03443814173110611,0.03241082319188024,0.03158150982809125
5.258651061415819,0.03493256313234167,0.035876000958693095,0.03454606488285284,0.0336818317265711
5.380945272146419,0.04301452922724553,0.04586071357277326,0.04255021341900727,0.04150973508871765
5.503239482877019,0.04479447142030749,0.04871159580832075,0.04432295245771843,0.04326391576734187
5.62553369360762,0.04128353691299329,0.04434074980264955,0.040859875051520105,0.03990628668459033
5.74782790433822,0.03962159406278103,0.040897338337297834,0.03922522257295954,0.03833146080290272
5.8701221150688205,0.04507825288799217,0.046949864951946634,0.04463870154300002,0.04364610293781213
5.992416325799421,0.05025628917176178,0.05441164412763557,0.04977874954346231,0.04869900492206147
6.114710536530021,0.05136006143513142,0.0553157531081871,0.05088458068693409,0.04980841895985015
6.237004747260622,0.05179443626153573,0.05340092662574552,0.051327337960164164,0.050269444417740526
6.359298957991222,0.05250652826323435,0.05405410490129377,0.05204537917201025,0.0510004976459901
6.4815931687218225,0.05411976168016791,0.05820729737723828,0.05365700971325027,0.05260821426684068
6.6038873794524235,0.056355171332680996,0.06067440857448346,0.055886276817110093,0.05482324954388918
6.726181590183024,0.058412588103490065,0.060543656030811036,0.057939929265575195,0.05686794805101157
6.848475800913624,0.05944958597694772,0.06130517772765387,0.05898208993688782,0.05792112776426543
6.970770011644224,0.061110817863187616,0.06473619683160275,0.06064416282125521,0.059584086800001226
7.093064222374824,0.06469496064628817,0.06902784274101981,0.06421563143704923,0.06312531956815383
7.2153584331054255,0.06748675812542355,0.07068948681265061,0.0670019919627945,0.06589755809484674
